,text,label
217,yg kayak gini ditakutin ditangisin prabowo nyinggung tanah pintar bodoh sih,Politik
218,mata pemilih pemula ganjar mahfud sosok politik mentor inspirasi aprsiasi keberanian bermimpi ganjar pranowo merakyat,Politik
219,gimana prabowo gentar koruptor nya gerbong mu noh minyak goreng impor gula proyek mangkrak food estate,Politik
220,abah anies mengangkat martabat petani menerus menerima bansos penghasilannya,Sosial Budaya
221,mendukung ganjar mahfud pemimpin keyakinan mengatasi disparitas ekonomi menciptakan kesetaraan,Ekonomi
222,keceriaan kehebohan malam malam heboh warga jogyakarta kedatangan anies beliau jalan jalan malioboro,Politik
223,pasangan capres cawapres ri nomor ganjar pranowo mahfud md program bagus ekonomi tumbuh menerus,Ekonomi
224,ganjar pranowo keyakinan konstitusi aturan dasar negara fondasi negara dijaga,Ideologi
225,calon presiden wakil presiden memiliki gaya berkampanye siaran langsung live media sosial tiktok capres nomor urut anies baswedan cawapres nomor urut mahfud md live tiktok anies berhasil menembus ribu penonton live anies perjalanan daratnya lokasi jawa timur simak video selengkapnya,Politik
226,orang latar prabowo programnya makan siang gratis program gagasan brilian digadang gadang pemimpin strategic kemampuan,Politik
227,ganjar kelar anis meringis org no ri bk suara terkait debat semalam mengangkat tema pertahanan negara menandakan pertahanan negara sakral sbgmn prabowo bhw tema diperdebatkan dibuka sembarangan,Pertahanan dan Keamanan
228,merasakan beban hidup berat biaya biaya mahal kebebasan berpendapat ditekan ketidakadilan ketimpanan dimana fenomena ordal karir bisnis terhambat perubahan cobol nomor urut anies imin amin,Politik
229,lupa suara jnk kekuatan memenangkan capres ganjar pranowo mahfud md pemilu presiden snnq be,Politik
230,gorontalo pecah senin januari anies menemui relawan simpatisan gorontalo tokoh gorontalo sambut meriah,Politik
231,penghianatan jalan ninja sikutu loncat pujangga politik anies,Politik
232,if you reply supporting prabowo after he states palestina ditindas lemah rohingya diurus indonesia kesulitan diusir aceh sistem hukum indonesia sincerely fuck you lo bela,Politik
233,juta orang indonesia terkoneksi internet ganjar mahfud mewujudkan program internet gratis cepat merata nama programnya gratisin gratis internet cepat merata membangun ekosistem digital berlandaskan kemampuan pemuda indonesia berlandaskan pembacaan,Ekonomi
234,al fatihah alm lambang babar purnomo alumnus arkeologi ugm diduga dibunuh saksi pencurian pemalsuan arca museum radya pustaka melibatkan hashim djojohadikusumo adik prabowo,Pertahanan dan Keamanan
235,kehidupan pendidikan diskriminasi pendidikan pendidikan pesantren kesempatan anak indonesia anies,Sosial Budaya
236,rakyat mengalami tolong negara didampingi pengacara negara takut didiskriminasi amin anies deserve better videotron,Sosial Budaya
237,paslon ganjar pranowo solusi pintar pertanian indo kuota pupuk diperluas hasil panennya top,Ekonomi
238,malam ganjar salawatan amp istighosah bareng puluhan ribu warga semarang senin dipimpin gus ali gondrong berlokasi lapangan sapta rengga bandungan kabupaten semarang suasana penuh suka cita ganjar warga menyambut,Geografi
239,trauma polarisasi pilkada dki jakarta imbas politik identitas mewarnai pilkada jakarta prabowo subianto,Politik
240,juru bicara tpn ganjar mahfud aryo seno bagaskoro konteks relasi global indonesia maju unggul dibandingkan negara negara keunggulan tercapai konsisten serius mencapai indonesia emas memanfaatkan momentum bonus demografi aryo juru bicara tpn ganjar mahfud aryo seno bagaskoro logika didasarkan kepastian penegakan hukum rekrutmen penempatan duta berdasarkan kapabilitas hubungan indonesia negara negara produktif perlindungan diaspora juru bicara tpn ganjar mahfud aryo seno bagaskoro kebijakan profesional kesejahteraan aparat penegak hukum ditingkatkan ganjar mahfud beasiswa khusus anak anak polisi tentara meringankan beban pendidikan prajurit polisi fokus bertugas sesuai tupoksinya,Sosial Budaya
241,alun alun tangerang lautan manusia tkd prabowo gibran putaran,Politik
242,jis anies janji bangun stadion standar fifa sumatera barat pastikan pakai rumput kw,Sumber Daya Alam
243,kalo kasihanin diserang dirilu dikasihani kritik anies prabowo akurat prabowo lahan ribu tertawa disaat bangsa dihadapi ketimpangan lahan dahsyat hak alam direbut prabowo,Politik
244,kepemimpinan ganjar mahfud rakyat sumbr daya alam pilar utama kesejahteraan ganjar pranowo terbukti,Sumber Daya Alam
245,alasan anies pilih jis ketimbang gbk kampanye akbar karya anak bangsa dibangun tenaga asing pemimpin profesional rakyat bangga hasil kerja anak bangsa abah anies indonesia gak butuh pemimpin letoy cengeng,Politik
246,relawan antusias sambut anies pekanbaru henny menjemput anies menjemput harapan rakyat,Politik
247,shock lihat prabowo kadernya mantan narapidana koruptor korupsinya gak korupsi korupsi kejahatan pilih capres komitmen anti korupsi,Politik
248,dipilih anies presiden level prajurit diperhatikan kesejahteraannya suruh tni polri mempertahankan nkri menjaga keamanan bingung kebutuhan dasar terpenuhi,Politik
249,anies bersikap kritis kinerja prabowo dianggap engga sopan dianggap menghormati orang tua giliran skrg gibran menyebalkan sok kritis dianggap kritis keras standar ganda,Politik
250,dukungan kegiatan seni budaya mencerminkan perhatian prabowo identitas nasional buktinyata tiadahenti,Sosial Budaya
251,mengejutkan pengamat militer gibran khianati prabowo menang pilpres alasannya,Politik
252,ganjar pranowo mahfud md memenangkan hati kebijakan kuliah gratis keberanian dukungan pendidikan patut diacungi jempol,Politik
253,rangkuman komentar terbaik netizen selengkapnya iya sih anggaran proyek food estate triliunan gagal duitnya dipakai salah satunya dana kampanye duit wowo,Politik
254,ganjar pranowo prof mahfud md ayo bantu nelayan menghadapi kredit macet hati penuh kasih sayang,Politik
255,pasangan ganjar pranowo mahfud md harapan solusi bangsa saudara laki-laki,Politik
256,program paslon no ganjar pranowo prof mahfud md bikin ekonomi maju pertumbuhan,Ekonomi
257,kapitalisme neoliberal cocok indonesia prabowo kalimantan,Ideologi
258,keterampilan prabowo gibran memahami ketahanan energi pangan menciptakan fondasi kuat kemajuan berkelanjutan,Pertahanan dan Keamanan
259,kepemimpinan anies menghasilkan perubahan positif sektor pendidikan transportasi lingkungan,Sosial Budaya
260,politik aji mumpung johan o silahi beberkan politik aji mumpung prabowo gibran,Politik
261,kabar pembubaran relawan prabowo gibran menciptakan kebingungan kalangan pendukung masyarakat klarifikasi,Politik
262,era anies banjir dikit langsung siaga gerakin damkar atur pintu air lain-lain efeknya julidin malam realita jam langsung surut banjir diem aje gubernurnya anies if know know,Politik
263,jenderal napoleon bonaparte menghadiri acara konsolidasi purnawirawan polri dukung anies baswedan,Politik
264,ganjar hapuskan hutang petani nelayan menang pilpres ganjar mahfud membebaskan petani nelayan indonesia jerataan utang ganjar mahfud kepedulian program konkret menyejahterakan nelatan petani,Politik
265,menarik pertemuan anies baswedan mantan menteri lingkungan hidup kehutanan emil salim diskusi upaya pelestarian lingkungan pembangunan berkelanjutan memiliki nilai be,Sumber Daya Alam
266,mengapresiasi tni polri dlm menjaga pertahanan keamanan indonesia pelik perbaikan kualitas hidupku tni polri langsung prsidem prabowo subianto djojohadikusumo subianto calon prsidem,Politik
267,respect warga disabilitas kesempatan acara desak anies,Sosial Budaya
268,berhasil counter pilih anies ragu nolak rohingnya gua berhasil meyakinkannya biaya nolong pakai apbd anti banget tuh indonesia milik pribumi pas tanyain timnas indonesia,Politik
269,ladang tebu cilacap perkebunan kelapa banyuwangi petani anies pelindung kepentingan,Sosial Budaya
270,nahh laeku ga dibuka data prabowo senayan lawan anggota dpr ri ga rapat terbuka bahas anggaran rahasia negara beritanya,Politik
271,ganjar pranowo inspirator sejati boarding school nya lembaga pendidikan mesin perubahan sosial kiprahnya membuktikan visi matang mengubah,Politik
272,pesan putra papua anies baswedan titipkan papua,Sosial Budaya
273,suka quote anies negara mengatur pikiran orang negara mengatur perasaan orang negara atur perbuatan negara bertindak organisasi pelanggaran hukum sepakat,Ideologi
274,pulau sebira saksi gagasan adil makmur perubahannya dirasakan langsung warga tokoh pulau sebira bicara lantang warganya anies presiden,Politik
275,pilpres de ja vu pilpres amp bedanya pilpres putaran unt kemenangan prabowo gibran,Politik
276,mahasiswa universitas indonesia ui menyebar brosur stiker bergambar prabowo subianto pengguna jalan dikawasan salemba jakarta pusat kamis menuntut penyelesaian ham penculikan aktivis,Politik
277,pemilu panggung demokrasi mari tunjukkan peran warga negara cerdas capres ganjar pranowo mahfud md jnk peri bm,Politik
278,desak anies purwokerto sukses digelar dadakan anies baswedan sat set,Politik
279,calon presiden nomor urut anies baswedan menjanjikan regulasi menghapus diskriminasi usia persyaratan lowongan kerja menurutnya diskriminasi usia banyaknya persyaratan pekerjaan aneh,Politik
280,timnas amin data tanah prabowo ulang ucapan jokowi,Politik
281,investor prepare yourself pasangan capres cawapres ganjar pranowo prof mahfud md md merancang regulasi hukum mendukung pertumbuhan investasi indonesia,Ekonomi
282,daamm prabowo amanda zahra jam jk ekuador jam khofifah unhas haechan,Politik
283,mantan ketua komnas ham apresiasi polri buka rekrutmen penyandang disabilitas mantan ketua komisi nasional hak asasi manusia ham muhammad choirul anam mengapresiasi langkah kapolri jenderal polisi drs listyo sigit prabowo m si merekrut penyandang disabilitas anggota polri menilai kebijakan kapolri kesempatan penyandang disabilitas langkah sisi ham wujud komitmen polri hak asasi manusia dicontoh lembaga kementerian informasi polri membuka proses rekrutmen penyandang disabilitas jalur sekolah inspektur polisi sumber sarjana sipss bintara polri t a sesuai kriteria ditentukan apresiasi kapolri kebijakan langkah afirmatif teman teman penyandang disabilitas kebaikan sifat kekhususannya menempati sesuai karakter disabilitasnya mantan ketua komnas ham kamis,Sosial Budaya
284,menjelang malam ucapkan terima kasih prabowo apatis memutuskan mengikuti pembahasan pilpres kali merelakan periode dipimpin prabowo pemilih pendukung penasaran kepemimpinan prabowo berkali kali pilpres suaraku bentuk dukungan membuka kesempatan beliau memimpin negeri ramai pembahasan pelanggaran etik mk trigger mencari informasi mendeklarasikan tweet terserah pilih merenung tergerak mencari kupikir adil berstatemen mencari pasangan calon golongan putih pilpres kali mencari menimbang nimbang nilai nilai hak hak kuperjuangkan condong anies baswedan memperhitungkan anies baswedan kupikir pilpres kali pertarungan prabowo ganjar kucari cocok anies kuputuskan mendukungnya mendukung pemilih kuputuskan membicarakan anies sosial media menjelek jelekkan salah paslon pendukung anies garis keras orang terganggu menentang pelanggaran etik tergerak mencari condong salah paslon salah paslon meresahkan tindak tanduknya terindikasi kuasa kuasa negara presiden pejabat pejabat gatal berkomentar peduli pilpres kali trigger prilaku niretika salah paslon berkuasa ucapkan terima kasih prabowo karenanyalah mencari informasi informasi berkaitan pemilu berani bersuara menyuarakan pilihanku ketidaksukaanku pelanggaran pelanggaran pendukung garis geras anies baswedan hadir paslon pelanggaran etik berkuasa negeri selamat malam,Politik
285,kapolri jendral listyo sigit prabowo menghadiri perayaan ibadah natal lihat lengkap video dimana pesan pesan kapolri terkait persatuan kesatuan keberagaman terkait cooling system,Sosial Budaya
286,kelompok kaukus muda beringin partai golkar membelot mendukung pasangan ganjar mahfud pilpres gaspollll,Politik
287,bilang bapaknya politik identitas intoleransi pemilihan kepala daerah dki gak terima faktanya orang pendukung kekerasan berlatar agama setia sekelilingnya budeg gilanya koalisi cita dirikan negara agama anies alat wujudkan,Politik
288,tanggapan petani muda mohon diserap aspirasinya,Politik
289,anies kampanye tangerang massa swadaya pengerahan,Politik
290,ganjar pranowo mahfud md mari membangun jakarta inklusif progresif ganjar mahfud hebat lulus kerja,Ekonomi
291,salut teman teman ubah bareng sigap berpindah lokasi malam mewujudkan terlaksananya desak anies edisi pendidikan yogyakarta bangga teman teman hadir desak anies anak anak muda memiliki semangat perubahan antusias berdiskusi pendidikan perubahan indonesia adalagi undang mewujudkan kebebasan berbicara,Sosial Budaya
292,loh sumpah janji kirain janji lupa janji prabowo dipilih iya pensiunan kuda ah iya penasaran jabatan presiden,Politik
293,petani bersiaplah paslon capres ganjar pranowo tingkatkan kuota pupuk pertanian maju,Sumber Daya Alam
294,hebat prabowo bikin beda aksi selamatkan pmi wilfrida hukuman mati malaysia tindakan dekade prabowo gibran,Politik
295,ketua partai gerindra sumatera utara membutuhkan anak muda berprestasi pemimpin prabowo subianto,Politik
296,acara desak anies samarinda kalimantan timur beli lahan ribu hektar lahan iya ramai acara desak anies kamis januari,Politik
297,keberhasilan prabowo memimpin masyarakat jabar percaya pemimpin diandalkan darijabar untukindonesia,Politik
298,anak muda indonesia the future of this nation is in your hand it s the time for change anies for president teman adu ide amp gagasan tunjukan karya karya anies perubahan indonesia,Ideologi
299,regulasi hukum clear simple diusung pasangan capres cawapres ganjar pranowo prof mahfud md md mendukung masuknya investor indonesia,Ekonomi
300,lihat debat malam trnyata ganjar mnangkan debat iya beliau argument nya kerjanya nyata sih,Politik
301,kepemimpinan anies baswedan menciptakan suasana partisipatif pengambilan keputusan kota,Ideologi
302,prabowo singgung apbd dki triliun penjilat pantat gemoy bersorak gembira joget gemoy giliran anies singgung anggaran menhan triliun ngamuk gigit pantat pasukan pantat gemoy sakit,Politik
303,dukungan penuh ganjar mahfud md berkomitmen memeratakan kesempatan pendidikan semoga langkah inspirasi pemimpin,Ideologi
